specfile,restwave,zsys,col,sigcol,bval,sigbval,vel,sigvel,nflag,bflag,vflag,vlim1,vlim2,wobs1,wobs2,pix1,pix2,z_comp,trans,rely,comment ,QSO
J1134+2555_nbin3_norm.fits,1215.67,0.13244,14.173,0.027000000000000003,72.94800000000002,4.619,-9.291,3.486,37,37,37,-175.9633,175.9633,1375.9657414462652,1377.3928174063346,8025,8073,0.13241,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14055,13.147,0.191,6.964,6.237,5.936,3.216,38,38,38,-33.2904,33.2904,1169.7710615663973,1169.9988638437105,1142,1150,0.14057,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14055,13.147,0.0,6.964,0.0,5.936,0.0,38,38,38,-33.2904,33.2904,1386.3944705636886,1386.6644582801114,8374,8383,0.14057,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14077,13.591,0.06,20.305,4.716,-4.311,2.74,39,39,39,-35.404,35.404,1169.9949047059672,1170.2371700985727,1150,1158,0.14076,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14077,13.591,0.0,20.305,0.0,-4.311,0.0,39,39,39,-35.404,35.404,1386.6597659716278,1386.9468951473725,8383,8393,0.14076,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14096,13.436,0.398,4.0,1.2009999999999998,-2.962,1.929,40,40,40,-21.1367,21.1367,1170.2356012827534,1170.3802372256944,1158,1163,0.14095,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14096,13.436,0.0,4.0,0.0,-2.962,0.0,40,40,40,-21.1367,21.1367,1386.9450358112604,1387.1164560815396,8393,8398,0.14095,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14115999999999998,13.191,0.107,20.0,8.715,-11.839,5.197,41,41,41,-36.9893,36.9893,1170.3876865680722,1170.6407999814355,1163,1172,0.14112,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14115999999999998,13.191,0.0,20.0,0.0,-11.839,0.0,41,41,41,-36.9893,36.9893,1387.1252849262778,1387.425271007522,8399,8409,0.14112,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14705,13.336,0.063,37.125,7.483,-2.464,5.0310000000000015,42,42,42,-69.2228,69.2228,1176.319130967267,1176.7928144160092,1362,1377,0.14704,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14705,13.336,0.0,37.125,0.0,-2.464,0.0,42,42,42,-69.2228,69.2228,1394.1551405858013,1394.7165428427988,8595,8610,0.14704,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.14784,13.184,0.076,25.0,6.872999999999998,3.711,4.454,43,43,43,-42.8019,42.8019,1177.2153563919053,1177.5082447408988,1392,1401,0.14785,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.14784,13.184,0.0,25.0,0.0,3.711,0.0,43,43,43,-42.8019,42.8019,1395.217333021502,1395.5644597378985,8624,8634,0.14785,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.15043,12.877,0.145,18.663,10.908,-5.385,6.765,44,44,44,-48.0861,48.0861,1398.349219642641,1398.7392016293595,8709,8720,0.15041,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.15186,12.449000000000002,4.917,4.424,98.72,-2.088,40.276,45,45,45,-15.3241,15.3241,1400.2153609477366,1400.3396405828635,8760,8764,0.15185,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.16043,13.224,0.064,33.06,7.064,0.946,4.634,46,46,46,-50.7282,50.7282,1190.1013512595378,1190.4484783437422,1823,1834,0.16043,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.16043,13.224,0.0,33.06,0.0,0.946,0.0,46,46,46,-50.7282,50.7282,1410.4896137430605,1410.9010233649396,9040,9051,0.16043,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.16999,13.464,0.04,19.082,2.78,11.508,1.743,47,47,47,-52.3134,52.3134,1422.1145703754144,1422.5388360917857,9357,9368,0.17004,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.20255,13.493,0.055,34.151,6.54,10.342,4.184,48,48,48,-50.1997,50.1997,1169.3643976365809,1169.690096627841,1129,1140,0.20259,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.20255,13.493,0.0,34.151,0.0,10.342,0.0,48,48,48,-50.1997,50.1997,1233.3138919543792,1233.6574025754726,3268,3280,0.20259,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.20255,13.493,0.0,34.151,0.0,10.342,0.0,48,48,48,-50.1997,50.1997,1461.7044449580794,1462.1115684041206,10435,10446,0.20259,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.2098,13.036,0.108,14.196,8.175,9.507,4.5139999999999985,49,49,49,-44.9156,44.9156,1240.7678006784308,1241.0751528270052,3518,3528,0.20984,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.2098,13.036,0.0,14.196,0.0,9.507,0.0,49,49,49,-44.9156,44.9156,1470.5387016589364,1470.9029706456638,10676,10686,0.20984,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.21595,12.752,14.392,4.0,187.702,1.35,51.775,50,50,50,-17.4378,17.4378,1478.1234322111716,1478.2648541166284,10882,10886,0.21596,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.21615,12.85,0.162,11.918,12.447,4.731,6.165,51,51,51,-25.8925,25.8925,1478.328938983515,1478.5389291592846,10888,10894,0.21617,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.22112,13.193,0.7,4.0,9.272,0.517,5.174,52,52,52,-26.4209,26.4209,1252.4369002369594,1252.6176953367085,3908,3914,0.22112,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.22112,13.193,0.0,4.0,0.0,0.517,0.0,52,52,52,-26.4209,26.4209,1484.3687369845995,1484.5830125252007,11053,11058,0.22112,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.22274,13.351,0.086,48.84,13.226,4.76,8.807,53,53,53,-57.0692,57.0692,1253.9912163465588,1254.3817341452166,3960,3973,0.22275,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.22274,13.351,0.0,48.84,0.0,4.76,0.0,53,53,53,-57.0692,57.0692,1486.2108882658692,1486.6737238877304,11103,11115,0.22275,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.22777,12.880999999999998,0.152,13.011,11.587,18.892,6.011,54,54,54,-36.9893,36.9893,1492.415910273578,1492.7158963548225,11272,11280,0.22785,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.22812,13.466,0.056,22.822,4.899,8.187000000000001,3.048,55,55,55,-38.5745,38.5745,1194.2632797920212,1194.5135537127487,1962,1970,0.22815,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.22812,13.466,0.0,22.822,0.0,8.187000000000001,0.0,55,55,55,-38.5745,38.5745,1259.5744291474934,1259.8383898973261,4147,4156,0.22815,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.22812,13.466,0.0,22.822,0.0,8.187000000000001,0.0,55,55,55,-38.5745,38.5745,1492.828025250632,1493.140867426368,11283,11292,0.22815,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.23204,13.143,0.19,38.9,23.766,3.878,13.79,56,56,56,-47.5577,47.5577,1263.572915090517,1263.8983468174947,4281,4292,0.23206,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.23204,13.143,0.0,38.9,0.0,3.878,0.0,56,56,56,-47.5577,47.5577,1497.5669686081562,1497.9526652300437,11412,11423,0.23206,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.23261,13.550999999999998,0.07200000000000001,52.27,12.25,-17.945,7.822999999999999,57,57,57,-86.6606,86.6606,1264.0232038185354,1264.6162120741687,4296,4316,0.23254,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.23261,13.550999999999998,0.0,52.27,0.0,-17.945,0.0,57,57,57,-86.6606,86.6606,1498.1006438059728,1498.8034679684274,11427,11446,0.23254,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.23987,12.970999999999998,0.946,4.0,17.14,-3.4560000000000004,13.638,58,58,58,-18.4946,18.4946,1507.2035774850408,1507.3535701201592,11675,11679,0.23986,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.2407,12.961,0.147,20.0,12.302,-5.294,7.588999999999999,59,59,59,-57.5976,57.5976,1508.0453395254538,1508.5124605121466,11698,11710,0.24068,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24148000000000006,13.140999999999998,0.14400000000000002,21.666,11.572,11.297,7.5310000000000015,60,60,60,-41.2166,41.2166,1273.2702380452658,1273.552278373502,4605,4615,0.24152,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24148000000000006,13.140999999999998,0.0,21.666,0.0,11.297,0.0,60,60,60,-41.2166,41.2166,1509.0600849669515,1509.3943547778485,11725,11734,0.24152,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,937.8034,0.24188,14.58,0.055,19.4,2.1790000000000003,-2.738,2.218,61,61,61,-70.2796,70.2796,1164.4168042467807,1164.8564980821116,963,978,0.24187,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.24188,14.58,0.0,19.4,0.0,-2.738,0.0,61,61,61,-70.2796,70.2796,1179.2415221737842,1179.6868139505561,1459,1474,0.24187,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.24188,14.58,0.0,19.4,0.0,-2.738,0.0,61,61,61,-70.2796,70.2796,1207.5431548091105,1207.9991335266361,2406,2421,0.24187,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24188,14.58,0.0,19.4,0.0,-2.738,0.0,61,61,61,-70.2796,70.2796,1273.5805459534238,1274.0614609598124,4616,4632,0.24187,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24188,14.58,0.0,19.4,0.0,-2.738,0.0,61,61,61,-70.2796,70.2796,1509.427857073971,1509.9978300606297,11735,11751,0.24187,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24227,13.586,0.27,30.0,15.042,-50.0,17.515,62,62,62,-26.4209,26.4209,1274.1323505208175,1274.3131456205665,4634,4640,0.24206,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24227,13.586,0.0,30.0,0.0,-50.0,0.0,62,62,62,-26.4209,26.4209,1510.0818472658993,1510.2961228065008,11753,11759,0.24206,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24649,12.797,14.207,4.0,196.477,12.557,7.682,63,63,63,-31.7051,31.7051,1515.193148564539,1515.4502793754614,11892,11899,0.24654,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24672,12.726,0.262,10.27,18.376,6.747000000000001,8.859,64,64,64,-20.0799,20.0799,1278.7146837242387,1278.8520881095335,4787,4792,0.24674,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24672,12.726,0.0,10.27,0.0,6.747000000000001,0.0,64,64,64,-20.0799,20.0799,1515.5127573167913,1515.675606857409,11901,11905,0.24674,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,937.8034,0.24706,15.071,0.055,25.03,1.824,-2.192,1.857,65,65,65,-75.0354,75.0354,1169.2621027686234,1169.731550557336,1125,1141,0.24705,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.24706,15.071,0.0,25.03,0.0,-2.192,0.0,65,65,65,-75.0354,75.0354,1184.1485083864925,1184.6239329277075,1623,1639,0.24705,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.24706,15.071,0.0,25.03,0.0,-2.192,0.0,65,65,65,-75.0354,75.0354,1212.567908008926,1213.0547426730534,2574,2591,0.24705,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24706,15.071,0.0,25.03,0.0,-2.192,0.0,65,65,65,-75.0354,75.0354,1278.8800898231536,1279.3935482075262,4793,4810,0.24705,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24706,15.071,0.0,25.03,0.0,-2.192,0.0,65,65,65,-75.0354,75.0354,1515.7087940529252,1516.3173369450747,11906,11923,0.24705,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24745,13.125,0.45,25.46,31.373,-26.019,18.306,67,67,67,-29.5914,29.5914,1279.4386005536762,1279.6410910106515,4812,4818,0.24734,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24745,13.125,0.0,25.46,0.0,-26.019,0.0,67,67,67,-29.5914,29.5914,1516.3707322851044,1516.6107208256965,11924,11931,0.24734,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.24777,13.395,0.112,40.8,15.708,-22.243,10.509,68,68,68,-57.0692,57.0692,1279.6740385962528,1280.0645563949108,4820,4833,0.24768,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.24777,13.395,0.0,40.8,0.0,-22.243,0.0,68,68,68,-57.0692,57.0692,1516.6497697917691,1517.112605413631,11932,11945,0.24768,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.25746,12.687,0.334,4.0,17.301,7.181,16.623,69,69,69,-39.103,39.103,1289.665853738414,1289.9334309513576,5154,5163,0.25749,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.25746,12.687,0.0,4.0,0.0,7.181,0.0,69,69,69,-39.103,39.103,1528.491913711313,1528.8090420628866,12255,12263,0.25749,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,930.7482,0.25792,14.401,0.041,43.431,2.749,-9.932,1.958,70,70,70,-60.7681,60.7681,1170.616260370992,1170.993586739172,1171,1183,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,937.8034,0.25792,14.401,0.0,43.431,0.0,-9.932,0.0,70,70,70,-60.7681,60.7681,1179.4896934221326,1179.8698799763354,1468,1480,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.25792,14.401,0.0,43.431,0.0,-9.932,0.0,70,70,70,-60.7681,60.7681,1194.5063111306877,1194.8913380121728,1970,1983,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.25792,14.401,0.0,43.431,0.0,-9.932,0.0,70,70,70,-60.7681,60.7681,1223.1742965794028,1223.5685640525312,2929,2942,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.25792,14.401,0.0,43.431,0.0,-9.932,0.0,70,70,70,-60.7681,60.7681,1290.0665141694678,1290.482343104176,5167,5181,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.25792,14.401,0.0,43.431,0.0,-9.932,0.0,70,70,70,-60.7681,60.7681,1528.9667702233578,1529.459604210042,12267,12281,0.25788,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.25872,13.001,0.14800000000000002,28.055,15.248,-1.247,9.695,71,71,71,-47.0292,47.0292,1290.9342936521066,1291.2561089159735,5196,5207,0.25871,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.25872,13.001,0.0,28.055,0.0,-1.247,0.0,71,71,71,-47.0292,47.0292,1529.9952489709756,1530.3766594170252,12295,12306,0.25871,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.2605,13.38,0.071,30.122,7.399,-10.884,4.908,72,72,72,-82.9617,82.9617,1225.6150817764608,1226.153342801989,3011,3029,0.26046,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.2605,13.38,0.0,30.122,0.0,-10.884,0.0,72,72,72,-82.9617,82.9617,1292.640779554058,1293.2084766736416,5253,5272,0.26046,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.2605,13.38,0.0,30.122,0.0,-10.884,0.0,72,72,72,-82.9617,82.9617,1532.0177495236844,1532.690575321316,12351,12369,0.26046,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.26645,13.193,0.101,23.784,9.241,16.267,5.7620000000000005,73,73,73,-53.8987,53.8987,1298.8463821786222,1299.2152046200536,5446,5459,0.26652,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.26645,13.193,0.0,23.784,0.0,16.267,0.0,73,73,73,-53.8987,53.8987,1539.3725332483648,1539.8096558702357,12551,12563,0.26652,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.27518000000000004,12.794,4.6389999999999985,4.0,80.788,-2.544,31.804,74,74,74,-18.4946,18.4946,1550.119159825041,1550.2691524601596,12844,12848,0.27517,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.27599,13.359000000000002,0.14,31.4,13.68,-12.54,9.563,75,75,75,-49.6713,49.6713,1240.7813294844768,1241.103600181405,3518,3529,0.27593,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.27599,13.359000000000002,0.0,31.4,0.0,-12.54,0.0,75,75,75,-49.6713,49.6713,1550.9755455134948,1551.3783835947052,12867,12878,0.27593,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.28312,13.304,0.146,19.302,11.508,-6.483,7.019,76,76,76,-43.3303,43.3303,1559.6734592790865,1560.0248713603135,13104,13114,0.28309,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.2835,12.921,12.269,4.0,192.01,1.122,10.753,77,77,77,-21.1367,21.1367,1560.2264917308605,1560.3979120011395,13119,13124,0.2835,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.30344,13.747,0.08199999999999999,65.58,14.423,24.117,10.857,78,78,78,-127.3488,127.3488,1237.5340480016848,1238.3409304173751,3410,3437,0.30355,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.30344,13.747,0.0,65.58,0.0,24.117,0.0,78,78,78,-127.3488,127.3488,1267.2346931550958,1268.0609406366182,4403,4431,0.30355,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.30344,13.747,0.0,65.58,0.0,24.117,0.0,78,78,78,-127.3488,127.3488,1336.5364591170387,1337.4078919220856,6707,6736,0.30355,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.30344,13.747,0.0,65.58,0.0,24.117,0.0,78,78,78,-127.3488,127.3488,1584.0422263014398,1585.0750349099606,13520,13549,0.30355,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.31703000000000003,13.769,0.937,4.0,11.584,-22.585,6.586,82,82,82,-22.1936,22.1936,1350.8271592869778,1350.9790274718534,7185,7190,0.31693000000000005,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.32703000000000004,12.871,1.367,4.0,29.371,-9.435,15.807,83,83,83,-31.7051,31.7051,1613.1066142405386,1613.3637450514616,14307,14314,0.32699,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.32743,13.27,0.103,15.77,6.959,-4.307,4.1530000000000005,84,84,84,-44.3871,44.3871,1290.8345998115472,1291.122586267541,5193,5202,0.32742,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.32743,13.27,0.0,15.77,0.0,-4.307,0.0,84,84,84,-44.3871,44.3871,1361.4269832231726,1361.7307189086355,7539,7549,0.32742,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.32743,13.27,0.0,15.77,0.0,-4.307,0.0,84,84,84,-44.3871,44.3871,1613.542088388956,1613.9020711998444,14319,14329,0.32742,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.32806,12.806,2.584,4.0,56.054,-2.563,24.677,85,85,85,-24.3072,24.3072,1614.387197053265,1614.5843303235354,14342,14347,0.32805,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.32854,13.247,0.123,35.66,14.52,-1.596,9.544,86,86,86,-51.2566,51.2566,1362.5381848181398,1362.8889276811678,7576,7588,0.32853000000000004,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.32854,13.247,0.0,35.66,0.0,-1.596,0.0,86,86,86,-51.2566,51.2566,1614.8590672385446,1615.274762225255,14355,14366,0.32853000000000004,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.32901,13.34,0.105,38.68,13.172,15.509,8.644,87,87,87,-40.6882,40.6882,1363.0517150868272,1363.3301396362401,7594,7603,0.32907,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.32901,13.34,0.0,38.68,0.0,15.509,0.0,87,87,87,-40.6882,40.6882,1615.4676953268668,1615.797679772933,14371,14380,0.32907,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.33379000000000003,13.418,0.33,4.0,1.213,-1.023,2.388,88,88,88,-24.8357,24.8357,1368.0085260786805,1368.1784738419594,7759,7765,0.33378,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.33379000000000003,13.418,0.0,4.0,0.0,-1.023,0.0,88,88,88,-24.8357,24.8357,1621.3424306289455,1621.5438500750547,14531,14537,0.33378,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.33429000000000003,12.688,0.67,4.0,13.542,3.129,6.435,89,89,89,-21.1367,21.1367,1368.5427822419933,1368.6874181849346,7777,7782,0.33431,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.33429000000000003,12.688,0.0,4.0,0.0,3.129,0.0,89,89,89,-21.1367,21.1367,1621.9756227252606,1622.1470429955396,14549,14553,0.33431,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.3352,13.082,0.431,4.0,5.214,2.1830000000000003,5.497000000000001,90,90,90,-21.6652,21.6652,1369.4682986797918,1369.6165510858439,7808,7813,0.33521,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.3352,13.082,0.0,4.0,0.0,2.1830000000000003,0.0,90,90,90,-21.6652,21.6652,1623.0725304142416,1623.248236860359,14579,14583,0.33521,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.34305,12.983,0.196,26.446,18.71,-1.426,12.062,91,91,91,-32.7619,32.7619,1377.4809485785227,1377.7051343927246,8076,8084,0.34304,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.34305,12.983,0.0,26.446,0.0,-1.426,0.0,91,91,91,-32.7619,32.7619,1632.568998466108,1632.834700006692,14837,14844,0.34304,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.34373000000000004,13.896,0.112,35.347,8.754,21.59,8.329,92,92,92,-56.0123,56.0123,1276.017893594769,1276.372787711811,4697,4709,0.34382,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.34373000000000004,13.896,0.0,35.347,0.0,21.59,0.0,92,92,92,-56.0123,56.0123,1378.0990026327038,1378.4822881894274,8097,8110,0.34382,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.34373000000000004,13.896,0.0,35.347,0.0,21.59,0.0,92,92,92,-56.0123,56.0123,1633.3015065195034,1633.7557706006965,14857,14869,0.34382,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,937.8034,0.34426,14.065,0.081,43.674,8.63,-12.814,7.9620000000000015,93,93,93,-67.1091,67.1091,1260.4372617705424,1260.8571198454974,4176,4190,0.3442,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.34426,14.065,0.0,43.674,0.0,-12.814,0.0,93,93,93,-67.1091,67.1091,1276.4844596487285,1276.9096631270716,4713,4727,0.3442,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.34426,14.065,0.0,43.674,0.0,-12.814,0.0,93,93,93,-67.1091,67.1091,1378.602893853079,1379.0621135022407,8114,8129,0.3442,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.34426,14.065,0.0,43.674,0.0,-12.814,0.0,93,93,93,-67.1091,67.1091,1633.8987105576666,1634.4429705443335,14873,14888,0.3442,H I,a,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.34674,12.656,0.632,4.135,16.054000000000002,-4.302,7.091,94,94,94,-16.9094,16.9094,1381.3283076671896,1381.444016695258,8205,8209,0.34673000000000004,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.34674,12.656,0.0,4.135,0.0,-4.302,0.0,94,94,94,-16.9094,16.9094,1637.128828626087,1637.2659651667132,14961,14965,0.34673000000000004,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.34933000000000003,13.415,0.326,4.0,1.963,-3.635,3.37,95,95,95,-26.4209,26.4209,1383.9427228262257,1384.1235179259745,8292,8298,0.34931,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.34933000000000003,13.415,0.0,4.0,0.0,-3.635,0.0,95,95,95,-26.4209,26.4209,1640.2273928146994,1640.4416683553006,15046,15051,0.34931,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.35728000000000004,13.706,0.063,50.898,9.214,18.055,6.558,96,96,96,-115.7236,115.7236,1288.7051157538444,1289.4383408640958,5122,5146,0.35737,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.35728000000000004,13.706,0.0,50.898,0.0,18.055,0.0,96,96,96,-115.7236,115.7236,1391.801199358445,1392.5930822922307,8531,8553,0.35737,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.35728000000000004,13.706,0.0,50.898,0.0,18.055,0.0,96,96,96,-115.7236,115.7236,1649.5411369901922,1650.4796643284085,15299,15325,0.35737,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,949.743,0.36245,13.853,0.054000000000000006,31.459,4.496,18.249,3.18,97,97,97,-65.9857,65.9857,1293.7708338602565,1294.1889194725038,5289,5300,0.36254,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,972.5367,0.36245,13.853,0.0,31.459,0.0,18.249,0.0,97,97,97,-65.9857,65.9857,1324.821154058205,1325.249273667039,6315,6329,0.36254,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1025.7222,0.36245,13.853,0.0,31.459,0.0,18.249,0.0,97,97,97,-65.9857,65.9857,1397.2721736332633,1397.7237059888407,8680,8692,0.36254,H I,b,--,J1134+2555
J1134+2555_nbin3_norm.fits,1215.67,0.36245,13.853,0.0,31.459,0.0,18.249,0.0,97,97,97,-65.9857,65.9857,1656.0252506192705,1656.56039974513,15476,15490,0.36254,H I,b,--,J1134+2555
